56401,-141,1,1251
56424,-64,19,1267
56446,-288,31,1302
56467,-263,15,1272
56489,-287,28,1270
56510,-280,30,1276
56532,-307,24,1273
56555,-350,30,1272
56576,-381,35,1272
56598,-304,31,1272
56619,-322,24,1276
56641,-288,25,1279
56662,-232,28,1264
56684,-217,31,1270
56707,-452,19,1287
56727,-340,19,1272
56750,-296,15,1272
56770,-313,23,1283
56793,-305,15,1272
56815,-308,14,1283
56836,-316,19,1272
56858,-290,14,1276
56879,-312,19,1270
56901,-314,15,1270
56924,-321,15,1276
56944,-305,6,1262
56967,-304,14,1271
56987,-296,14,1268
57010,-305,15,1283
57032,-306,15,1279
57053,-309,19,1283
57075,-306,15,1286
57096,-307,15,1273
57118,-301,15,1272
57141,-301,16,1278
57161,-308,8,1270
57184,-307,12,1263
57204,-305,15,1270
57227,-298,16,1270
57247,-305,7,1264
57270,-301,12,1283
57292,-311,15,1264
57313,-313,16,1272
57335,-317,15,1281
57356,-313,12,1272
57378,-305,8,1264
57401,-304,7,1272
57421,-308,12,1276
57444,-317,3,1260
57464,-314,14,1273
57487,-308,12,1272
57507,-305,8,1270
57530,-317,3,1264
57552,-313,12,1272
57573,-319,15,1267
57595,-317,14,1272
57616,-312,14,1279
57638,-317,16,1264
57659,-328,17,1283
57681,-298,7,1263
57704,-312,14,1275
57724,-313,12,1267
57747,-317,15,1275
57767,-321,19,1272
57790,-310,15,1263
57812,-300,7,1262
57833,-309,16,1276
57856,-314,22,1272
57876,-320,19,1264
57899,-336,7,1272
57919,-317,15,1263
57942,-325,13,1279
57964,-314,22,1264
57985,-345,17,1273
58007,-313,15,1264
58028,-328,23,1270
58050,-329,18,1283
58073,-324,31,1286
58093,-313,25,1264
58116,-303,31,1264
58136,-320,28,1279
58159,-290,46,1264
58181,-325,15,1270
58202,-320,28,1276
58224,-303,32,1270
58245,-304,33,1272
58267,-320,28,1273
58290,-313,30,1279
58310,-305,30,1265
58333,-308,31,1263
58353,-318,36,1279
58376,-317,28,1270
58398,-345,27,1273
58419,-303,32,1267
58441,-305,35,1271
58462,-319,31,1272
58484,-305,24,1264
58507,-335,28,1272
58527,-304,46,1287
58550,-297,39,1264
58570,-317,35,1272
58593,-315,33,1270
58613,-306,40,1272
58636,-308,40,1289
58658,-311,35,1272
58679,-313,33,1271
58701,-309,32,1264
58722,-311,32,1272
58744,-308,32,1272
58767,-317,38,1270
58787,-305,31,1272
58810,-316,33,1276
58830,-308,33,1276
58853,-313,39,1273
58875,-308,28,1272
58896,-308,39,1272
58918,-308,34,1272
58939,-314,35,1272
58961,-308,31,1265
58984,-313,33,1270
59004,-313,39,1279
59027,-314,35,1272
59047,-305,31,1278
59070,-311,32,1271
59092,-316,38,1279
59113,-309,31,1260
59136,-311,31,1267
59156,-311,31,1264
59179,-305,30,1283
59201,-313,34,1267
59222,-306,39,1272
59244,-321,35,1267
59265,-308,33,1272
59287,-312,32,1264
59310,-314,40,1276
59330,-317,39,1278
59353,-309,31,1267
59373,-313,35,1272
59396,-305,31,1276
59416,-313,31,1271
59439,-313,31,1276
59461,-328,34,1255
59482,-336,46,1248
59504,-352,-1,1318
59525,-274,59,1240
59547,-241,28,1312
59570,-246,46,1272
59590,-224,38,1305
59613,-160,56,1313
59633,-605,19,1176
59656,-176,64,1539
59678,-156,113,1504
59699,-488,33,1372
59721,-468,60,1201
59742,-529,0,1257
59764,-378,19,1331
59787,-274,33,1340
59807,6,23,1560
59830,-416,255,1120
59850,-353,-116,937
59873,-609,-16,1211
59893,-442,64,1646
59916,-248,-25,1372
59938,-313,-31,1379
59959,-478,-39,1359
59981,-612,-64,1231
60004,-669,-49,1142
60024,-656,216,1264
60047,-449,42,1182
60067,-345,56,1203
60090,-354,-82,1216
60112,-218,-97,1230
60133,-167,-195,1248
60155,-141,-178,1112
60176,-40,-257,1080
60198,-93,-113,1105
60221,-148,15,1212
60241,-72,-265,1203
60264,-81,-208,1262
60284,-136,-277,1231
60307,-225,-288,1367
60329,-264,-271,1295
60350,-292,-302,1296
60372,-288,-241,1289
60395,-320,-232,1216
60416,-296,-184,1159
60438,-257,-184,1164
60461,-271,-208,1196
60481,-188,-241,1200
60504,-8,-348,1201
60526,23,-305,1223
60547,-121,-217,1176
60569,-233,-237,1191
60592,-309,-248,1238
60612,-362,-264,1240
60635,-401,-228,1247
60655,-404,-196,1240
60678,-414,-217,1240
60700,-356,-297,1200
60721,-353,-278,1201
60743,-322,-231,1191
60766,-274,-196,1184
60786,-246,-237,1127
60809,-289,-269,1187
60831,-288,-252,1267
60852,-263,-260,1216
60874,-317,-269,1212
60897,-386,-269,1244
60917,-447,-284,1256
60940,-462,-369,1310
60962,-615,-237,1359
60983,-543,-289,1225
61005,-472,-273,1223
61028,-448,-232,1265
61048,-447,-220,1212
61071,-397,-249,1216
61093,-340,-232,1223
61114,-328,-217,1190
61136,-353,-218,1193
61159,-449,-276,1278
61179,-433,-218,1223
61202,-354,-252,1208
61224,-410,-233,1260
61245,-413,-247,1196
61267,-417,-218,1228
61290,-436,-229,1240
61313,-409,-200,1203
61335,-448,-212,1238
61358,-456,-205,1372
61380,-397,-220,1208
61403,-371,-244,1216
61425,-397,-236,1200
61450,-409,-231,1232
61472,-409,-228,1204
61495,-386,-232,1228
61517,-416,-233,1225
61540,-392,-245,1228
61562,-397,-228,1240
61587,-407,-232,1224
61609,-393,-232,1228
61632,-393,-233,1208
61655,-407,-237,1223
61677,-397,-225,1223
61700,-377,-225,1271
61724,-314,-209,1308
61747,-321,-217,1216
61769,-471,-232,1208
61792,-463,-236,1308
61814,-452,-210,1359
61837,-458,-236,1398
61861,-410,-217,1343
61884,-288,-229,1148
61906,-397,-253,1116
61929,-500,-253,1267
61952,-433,-256,1212
61974,-398,-258,1151
61999,-389,-255,1140
62021,-402,-255,1192
62044,-397,-260,1203
62066,-402,-260,1214
62089,-408,-250,1231
62113,-408,-249,1247
62136,-399,-205,1184
62158,-368,-157,1150
62181,-328,-168,1100
62203,-407,-116,1144
62226,-484,-152,1127
62251,-402,-264,1110
62273,-345,-240,1102
62296,-385,-264,1176
62318,-408,-233,1249
62341,-456,-162,1304
62363,-489,-49,1395
62386,-497,-71,1400
62408,-447,-127,1407
62431,-436,-242,1430
62453,-413,-281,1407
62476,-365,-274,1355
62498,-237,-189,1228
62523,-244,-191,867
62543,-360,-132,1072
62566,-321,-185,1176
62590,-308,-129,1208
62613,-346,-109,1232
62636,-381,-136,1216
62658,-404,-111,1251
62681,-393,-116,1238
62703,-337,-112,1288
62728,-327,-96,1320
62748,-324,-109,1230
62771,-303,-89,1297
62793,-313,-104,1289
62816,-333,-84,1264
62838,-321,-71,1239
62861,-333,-57,1239
62881,-288,-88,1267
62904,-281,-81,1262
62926,-280,-98,1304
62947,-365,-89,1264
62969,-335,-33,1294
62992,-353,-57,1289
63012,-253,-41,1260
63035,-288,-41,1279
63057,-335,-48,1283
63078,-273,-40,1272
63100,-281,-39,1289
63123,-301,7,1262
63143,-276,-25,1263
63166,-257,-2,1286
63186,-221,191,1356
63209,-168,143,1350
63232,-146,-1,1246
63252,-244,-29,1299
63275,-357,32,1336
63295,-241,3,1288
63318,-212,-34,1256
63340,-213,3,1295
63361,-193,-52,1368
63383,-137,-48,1308
63404,-137,-7,1304
63426,-170,-36,1283
63447,-184,-13,1207
63469,-420,55,1385
63492,-125,-32,1063
63512,-103,-1,1136
63535,-242,15,1292
63555,-184,-16,1308
63578,-185,-32,1294
63600,-208,6,1344
63621,-164,4,1224
63643,-175,19,1295
63664,-185,-13,1328
63686,-225,-17,1246
63709,-285,44,1287
63729,-544,112,1319
63752,220,-95,1273
63772,-644,479,1457
63795,828,230,1430
63817,-24,-79,1072
63838,-216,195,1343
63860,108,620,1193
63883,124,12,1126
63903,-193,1043,958
63926,79,327,1187
63946,280,432,1144
63969,67,219,1318
63991,220,432,1019
64012,263,567,1055
64034,327,500,976
64057,-12,505,1212
64077,81,476,1200
64100,224,419,1118
64120,370,603,952
64143,1167,492,1580
64165,327,172,931
64186,209,447,984
64208,-97,-116,1118
64229,611,1465,1089
64251,-95,319,1417
64274,-516,-86,1283
64294,292,423,1107
64317,481,1052,1441
64339,-223,25,1288
64360,191,368,1319
64382,283,611,1203
64403,158,417,995
64425,96,414,1051
64448,-49,99,1123
64468,-229,0,1204
64491,-225,288,1312
64512,-106,140,1433
64534,7,-97,1336
64557,81,660,1363
64577,-232,143,1296
64600,-712,-594,1366
64620,-709,-232,1292
64643,-97,71,902
64665,-8,307,1286
64686,-127,263,1119
64708,-333,231,1313
64729,-490,211,1223
64751,-456,-57,1241
64774,-453,3,1231
64794,-616,6,1254
64817,-360,140,1247
64837,-336,105,1295
64860,-420,63,1328
64882,-418,86,1328
64903,-247,182,1283
64925,-385,159,1228
64948,-391,184,1259
64968,-349,235,1212
64991,-304,255,1187
65011,-345,264,1175
65034,-335,215,1228
65056,-536,364,1225
65077,-432,111,1336
65099,-417,126,1248
65122,-413,131,1233
65142,-484,126,1223
65165,-412,-109,1248
65187,-420,124,1222
65208,-49,-141,1265
65230,-397,48,1363
65251,-442,147,1271
65273,-381,184,1089
65296,-445,-7,1375
65316,-226,-120,1288
65339,-424,-23,1323
65361,-483,71,1297
65382,-497,88,1228
65404,22,-35,1100
65425,-249,655,1548
65447,-260,65,1358
65470,-228,12,1286
65490,-162,-8,1272
65513,-180,-16,1244
65533,-260,35,1272
65556,-380,143,1331
65579,-81,-40,1376
65599,-482,-217,984
65622,-337,-109,1136
65642,-281,24,1312
65665,-301,9,1292
65685,-296,-1,1255
65708,-240,-25,1278
65730,-372,-20,1228
65751,-313,6,1276
65773,-369,-20,1222
65794,-240,-8,1299
65816,-413,-18,1164
65839,-125,20,1388
65859,-344,-2,1264
65882,-310,-1,1248
65902,-93,9,1415
65925,-328,-52,1164
65945,-193,11,1411
65968,-589,-25,1103
65990,-639,44,1182
66011,-461,15,1251
66033,-322,38,1336
66054,-445,17,1254
66076,-551,19,1161
66099,-288,14,1296
66119,-308,24,1313
66142,-221,-16,1377
66162,-705,-12,1084
66185,-356,-13,1305
66207,-543,-16,1166
66228,-441,-61,1164
66250,-353,12,1308
66271,-337,-79,956
66293,92,-41,1356
66314,64,39,1366
66336,764,80,1550
66359,-857,179,1132
66379,-905,-72,1072
66402,275,-25,1353
66422,-397,-56,1327
66445,-239,-36,1291
66467,-272,-49,1244
66488,-313,6,1310
66510,-48,20,1323
66531,-23,-64,1343
66553,-120,-40,1385
66574,-141,-50,1416
66596,16,-109,1139
66619,243,-160,953
66639,225,-164,976
66662,40,-136,1132
66682,-528,-136,1382
66705,-146,-153,1431
66727,-221,-269,1479
66748,-319,55,1351
66770,-111,-263,1155
66793,-477,-365,1359
66813,-378,-293,1267
66836,-304,-177,1216
66859,-415,-90,1244
66879,-75,-257,1062
66902,-36,-288,1008
66922,-480,-324,1452
66945,-500,-166,1518
66967,-528,44,1279
66988,-82,-288,1064
67010,-52,-441,1103
67033,-209,-436,1223
67053,-227,-408,1177
67076,-388,-464,1328
67098,-520,-381,1451
67119,-441,-328,1335
67141,-228,-349,1096
67164,-194,-449,1187
67184,-456,-344,1163
67207,-473,-343,1368
67229,296,654,807
67250,-392,-360,1123
67272,-647,-726,1191
67293,-772,-904,1388
67315,-1587,-224,1724
67338,-2048,-64,1648
67358,1644,-802,224
67381,511,-1048,415
67403,508,-1145,719
67424,-250,-945,1214
67446,-394,-552,1116
67469,-431,-90,1148
67489,-463,-631,1543
67512,-29,-772,924
67532,227,-698,752
67555,192,-729,803
67577,243,-705,702
67598,-392,-636,1231
67620,-544,-650,1607
67643,-405,-544,1328
67663,-151,-464,1116
67686,-16,-573,1112
67706,-87,-533,1358
67729,-377,-80,927
67751,-168,-160,707
67772,-244,-468,1267
67794,-444,-296,1191
67817,-879,-900,1239
67837,-537,-484,1368
67860,-373,-289,1049
67883,-330,-216,1103
67903,-207,-89,1070
67926,-212,-93,1176
67946,-648,30,1788
67969,-272,-90,1150
67991,-119,408,1264
68012,-1077,272,1383
68034,-136,-242,1158
68057,-159,32,1155
68077,-176,204,1091
68100,-313,-52,1086
68120,-360,-221,1224
68143,-532,47,1420
68165,-665,200,1292
68186,-441,-111,1368
68208,88,-164,1390
68231,-333,-106,1196
68251,647,-97,1267
68274,-12,-32,1116
68294,-80,22,1366
68317,-97,24,1278
68339,-56,40,1201
68360,-161,-23,1279
68382,-136,-4,1310
68403,-228,-33,1296
68425,-176,-5,1294
68446,186,15,1263
68468,-1405,7,1383
68491,-160,78,1264
68511,-392,87,1304
68534,-288,33,1270
68554,-224,35,1287
68577,-249,46,1273
68599,-237,31,1289
68620,-237,31,1286
68642,-203,38,1308
68663,-180,17,1334
68685,-272,16,1311
68708,-193,7,1287
68728,-318,99,1292
68751,-208,9,1264
68771,-269,28,1308
68794,-217,39,1272
68816,-265,14,1246
68837,-239,48,1296
68859,-260,31,1286
68880,-244,31,1267
68902,-249,25,1279
68925,-201,6,1283
68945,-273,28,1263
68968,-193,-25,1255
68988,-201,24,1270
69011,-320,71,1295
69031,-296,-52,1299
69054,-128,0,1262
69076,-157,121,1315
69097,-161,28,1288
69120,-114,-36,1334
69140,-260,-45,1326
69163,-136,-12,1230
69185,-354,121,1247
69206,-121,135,1279
69228,-96,-4,1255
69249,-97,7,1263
69271,-79,3,1289
69292,-313,120,1358
69314,-173,24,1273
69337,-244,76,1287
69357,-200,-9,1276
69380,-256,108,1287
69400,-320,-28,1248
69423,-169,8,1251
69445,-199,28,1273
69466,-225,-7,1276
69488,-231,24,1273
69509,-225,56,1272
69531,-252,28,1276
69554,-185,-18,1273
69574,-631,-514,1311
69597,-154,99,1271
69617,-207,48,1292
69640,-129,-66,1248
69662,24,748,1328
69683,-284,-32,1356
69705,-340,-57,1299
69726,-61,83,1136
69748,-576,31,1219
69771,-381,295,1299
69791,-360,160,1287
69814,-596,-25,1278
69834,-532,-226,1072
69857,623,79,1511
69879,83,-25,1279
69900,-225,49,1292
69922,-232,63,1276
69943,-9,95,1305
69965,-216,24,1222
69988,-530,83,1209
70008,-327,11,1279
70031,-18,-31,1377
70051,63,67,1303
70074,-592,-45,1198
70094,-385,3,1270
70117,-136,193,1241
70139,-388,-57,1310
70160,-269,-16,1296
70182,-217,-48,1267
70203,-200,12,1270
70225,-188,3,1251
70248,-272,-20,1171
70268,-269,48,1304
70291,-320,40,1272
70311,-312,47,1270
70334,-264,37,1276
70356,-272,44,1272
70377,-249,48,1272
70400,-305,60,1292
70420,-240,-31,1248
70443,-272,28,1272
70465,-272,28,1264
70486,-213,-4,1275
70508,-252,19,1278
70529,-256,19,1273
70551,-256,24,1278
70572,-253,19,1265
70594,-256,16,1270
70617,-261,23,1279
70637,-257,22,1272
70660,-258,24,1279
70680,-260,28,1279
70703,-256,24,1272
70725,-252,19,1278
70746,-248,-4,1267
70768,-217,-61,1184
70789,-153,3,1355
70811,208,-32,1393
70834,-576,92,1240
70854,-429,96,1329
70877,-320,64,1363
70897,-296,-17,1190
70920,-281,15,1219
70942,-225,7,1240
70963,-232,-16,1206
70985,-173,24,1352
71006,-185,31,1315
71028,-288,70,1292
71049,-168,-10,1276
71071,-233,35,1272
71094,-256,24,1279
71114,-236,28,1276
71137,-260,41,1279
71157,-221,72,1271
71180,-196,-45,1265
71202,-234,21,1267
71223,-240,19,1271
71245,-241,31,1276
71266,-241,24,1276
71288,-232,21,1283
71311,-143,1,1272
71331,-241,22,1272
71354,-242,22,1278
71374,-205,4,1271
71397,-160,7,1278
71417,-271,35,1283
71440,-232,24,1278
71462,-271,38,1270
71483,-216,-12,1264
71505,-295,65,1279
71526,-274,60,1283
71548,-263,44,1268
71571,-269,44,1272
71591,-255,53,1296
71614,-217,15,1265
71634,-231,31,1279
71657,-249,25,1273
71680,-217,8,1278
71700,-232,25,1278
71723,-207,9,1276
71743,-237,36,1288
71766,-263,19,1268
71786,-253,24,1272
71809,-249,31,1279
71831,-232,15,1283
71852,-242,25,1272
71874,-256,46,1283
71895,-248,19,1295
71917,-245,15,1299
71940,-269,-392,1231
71960,-57,198,1272
71983,-312,145,1283
72005,-16,103,1233
72026,-231,126,1299
72048,-305,112,1308
72069,-207,71,1304
72091,-180,52,1411
72114,-280,71,1328
72134,-111,88,1219
72157,-173,124,1288
72177,-296,201,1292
72200,-157,184,1086
72222,-225,207,1167
72243,-194,124,1192
72265,-197,109,1180
72288,-354,143,1824
72308,-316,44,1343
72331,-260,108,1265
72353,-285,88,1263
72374,-260,76,1279
72396,-144,12,1233
72417,-193,51,1315
72439,-297,35,1255
72462,-257,55,1297
72482,-393,45,1228
72505,-220,19,1278
72525,-276,39,1271
72548,-253,16,1264
72570,-257,33,1267
72591,-225,51,1272
72613,-273,-45,1260
72634,-153,-4,1313
72656,-257,15,1267
72677,-273,17,1267
72699,-264,19,1264
72722,-257,19,1262
72742,-269,23,1276
72765,-250,21,1276
72785,-269,24,1278
72808,-260,20,1272
72830,-266,24,1283
72851,-259,17,1272
72873,-261,19,1278
72894,-272,19,1255
72916,-171,-15,1289
72939,-264,7,1267
72960,-249,31,1304
72982,-308,14,1240
73003,-249,16,1271
73025,-256,24,1260
73048,-247,24,1283
73068,-261,28,1286
73091,-253,24,1287
73111,-264,28,1283
73134,-256,19,1279
73156,-256,15,1272
73177,-274,16,1276
73199,-295,15,1255
73220,-249,24,1271
73242,-254,17,1271
73263,-265,24,1275
73285,-271,20,1279
73308,-272,28,1283
73328,-261,25,1279
73351,-287,32,1303
73371,-244,40,1376
73394,-336,-8,1222
73416,-311,4,1233
73437,-255,13,1256
73459,-255,28,1279
73480,-261,22,1278
73502,-249,14,1283
73525,-273,8,1249
73545,-258,12,1264
73568,-263,15,1272
73588,-281,46,1262
73611,-160,-15,1283
73631,-285,4,1267
73654,-224,22,1302
73676,-244,31,1265
73697,-193,-4,1283
73719,-112,-93,1335
73740,25,55,1332
73762,-202,55,1247
73783,-183,-2,1198
73805,-772,188,1204
73828,-410,76,1288
73848,-180,18,1313
73871,-272,47,1279
73891,-271,44,1283
73914,-296,23,1257
73936,-351,19,1208
73957,-296,48,1240
73979,-241,-8,1294
74000,-273,-13,1294
74022,-119,28,1240
74045,-208,163,1299
74065,-272,-13,1273
74088,-217,40,1271
74108,-193,41,1286
74131,-216,99,1264
74153,-146,-1,1271
74174,-248,295,1272
74196,-100,108,1291
74217,-192,47,1328
74240,-168,-32,1214
74262,-49,-32,1222
74283,-548,127,1305
74305,-12,24,1251
74326,-376,-72,1352
74348,-313,3,1259
74371,-376,327,1246
74391,-68,57,1456
74414,-340,63,1222
74434,-324,-1,1276
74457,-189,16,1255
74477,-353,16,1283
74500,-174,17,1264
74522,-113,6,1279
74543,-265,14,1272
74565,-243,42,1320
74586,-212,-17,1272
74608,-136,-81,1142
74631,-62,-34,1305
74651,-168,35,1276
74674,-190,-26,1328
74694,-185,-64,1254
74717,-591,-136,1056
74739,-260,-73,1047
74760,-253,137,1521
74782,-293,31,1288
74803,-272,27,1295
74825,-292,39,1248
74848,-285,33,1279
74868,-258,22,1271
74891,-185,35,1319
74911,-256,39,1283
74934,-234,31,1264
74956,-228,33,1292
74977,-292,39,1267
74999,-301,46,1270
75020,-255,31,1256
75042,-259,44,1294
75065,-288,39,1264
75085,-261,16,1302
75108,-308,48,1272
75128,-380,38,1216
75151,-154,71,1342
75173,-340,39,1255
75194,-271,39,1279
75216,-232,31,1260
75237,-208,120,1264
75259,-254,-83,1326
75282,-275,51,1231
75302,-272,31,1288
75325,-320,56,1272
75345,-260,24,1281
75368,-317,152,1212
75390,-288,3,1286
75411,-299,147,1272
75433,-298,-8,1276
75454,-325,23,1260
75476,-340,19,1248
75499,-333,-9,1251
75520,-431,61,1208
75542,-391,31,1230
75563,-305,-25,1262
75585,-377,327,1356
75608,-520,216,1383
75628,-300,284,1356
75651,-160,-1,1251
75671,-90,-114,1212
75694,-55,184,1120
75716,11,193,1223
75737,-624,-200,1087
75759,99,771,1727
75780,-233,-40,1319
75802,-256,19,1264
75825,-244,63,1295
75845,-225,44,1286
75868,-249,24,1278
75888,-272,43,1272
75911,-236,35,1273
75933,-258,35,1267
75954,-259,31,1295
75976,-222,28,1278
75997,-253,48,1272
76019,-256,24,1255
76042,-236,40,1278
76062,-237,64,1287
76085,-229,30,1262
76105,-233,31,1292
76128,-232,46,1276
76150,-253,30,1259
76171,-256,28,1262
76193,-253,46,1276
76214,-260,46,1267
76236,-247,46,1255
76259,-232,16,1296
76279,-226,88,1283
76302,-225,102,1295
76322,-180,94,1272
76345,-362,140,1292
76367,296,287,1264
76388,-57,-89,1264
76410,55,151,1187
76431,-199,40,1361
76453,-448,94,1399
76476,-376,-17,1393
76496,-436,143,1103
76519,-177,78,1132
76539,-216,-10,1198
76562,-90,192,1326
76584,-97,-31,1246
76605,-369,-121,1224
76627,-288,384,1400
76648,-256,-449,998
76670,-36,-42,1103
76693,108,-153,944
76713,-1,-258,1047
76736,207,195,1095
76756,-545,-80,1176
76779,-613,278,1728
76802,-277,140,1155
76822,-177,-25,1224
76845,-150,-61,1231
76867,-265,46,1331
76888,-174,67,1295
76910,-68,76,1267
76931,-193,7,1254
76953,-319,76,1286
76974,-436,38,1287
76996,-340,608,1304
77019,-303,-132,1187
77039,-305,35,1271
77062,-137,73,1158
77084,-308,65,1289
77105,-260,56,1272
77127,-409,116,1275
77148,-241,131,1279
77170,110,-89,1272
77193,-162,38,1286
77213,-241,49,1267
77236,-241,54,1283
77256,-241,52,1278
77279,-249,56,1283
77301,-285,83,1286
77322,-256,51,1267
77344,-426,48,1256
77365,-205,44,1254
77387,-242,51,1276
77410,-248,56,1272
77430,-241,49,1270
77453,-217,35,1255
77473,-296,92,1287
77496,-281,41,1263
77518,-399,19,1299
77539,-341,-122,1283
77561,-44,115,1251
77582,-191,71,1287
77604,-285,-8,1304
77627,-225,83,1257
77647,-221,44,1283
77670,-221,51,1279
77690,-201,55,1278
77713,-180,31,1251
77733,-208,39,1288
77756,-230,35,1268
77778,-273,44,1272
77799,-264,35,1279
77821,-272,44,1286
77842,-193,19,1223
77864,-264,33,1304
77887,-191,8,1279
77907,-237,16,1246
77930,-225,56,1299
77950,-244,44,1278
77973,-226,38,1279
77996,-237,31,1262
78016,-232,25,1259
78039,-245,35,1264
78059,-240,43,1272
78082,-237,39,1279
78104,-232,48,1287
78125,-242,54,1295
78147,-234,41,1286
78168,-248,47,1279
78190,-237,40,1283
78213,-234,40,1276
78233,-233,44,1276
78256,-185,31,1272
78276,-278,48,1287
78299,-199,33,1267
78319,-209,51,1294
78342,-249,49,1283
78364,-520,-16,1175
78385,-277,71,1289
78407,-226,32,1271
78428,-193,45,1289
78450,-344,39,1231
78473,-216,44,1286
78493,-225,48,1271
78516,-242,39,1272
78536,-249,40,1264
78559,-245,44,1278
78581,-257,51,1283
78602,-225,31,1272
78624,-248,39,1267
78645,-241,44,1272
78667,-239,39,1278
78690,-237,40,1276
78710,-239,39,1279
78733,-234,43,1264
78753,-239,44,1278
78776,-240,41,1278
78798,-243,39,1275
78819,-242,51,1287
78841,-241,46,1276
78862,-237,40,1279
78884,-237,35,1270
78907,-241,39,1287
78927,-234,40,1276
78950,-241,44,1286
78970,-242,47,1279
78993,-239,44,1272
79015,-237,44,1283
79036,-241,49,1278
79058,-240,44,1270
79079,-237,36,1267
79101,-240,44,1273
79122,-233,41,1279
79144,-239,44,1276
79167,-237,39,1270
79187,-240,39,1272
79210,-240,41,1278
79230,-237,39,1276
79253,-241,39,1264
79276,-241,35,1273
79296,-239,47,1287
79319,-240,40,1272
79339,-241,39,1276
79362,-241,44,1287
79384,-240,46,1283
79405,-237,44,1279
79427,-241,44,1278
79448,-239,38,1272
79470,-232,35,1273
79493,-240,40,1278
79513,-241,44,1283
79536,-239,44,1278
79556,-237,36,1270
79579,-237,40,1273
79601,-237,38,1281
79622,-237,48,1276
79644,-237,43,1270
79665,-232,38,1265
79687,-228,35,1267
79710,-232,38,1272
79730,-234,39,1267
79753,-238,46,1278
79773,-241,43,1272
79796,-241,51,1279
79816,-239,39,1273
79839,-241,39,1278
79861,-245,38,1272
79882,-247,35,1286
79904,-225,40,1279
79925,-249,41,1278
79947,-247,31,1278
79970,-258,44,1279
79990,-239,40,1278
80013,-228,39,1267
80033,-234,46,1279
80056,-239,35,1265
80078,-244,36,1264
80099,-241,48,1279
80121,-231,44,1279
80142,-237,41,1279
80164,-241,39,1272
80187,-239,40,1270
80207,-233,39,1273
80230,-232,41,1279
80250,-237,39,1272
80273,-232,49,1287
80295,-253,44,1283
80316,-237,39,1273
80338,-239,43,1272
80359,-232,39,1263
80381,-243,46,1279
80404,-232,35,1272
80424,-248,49,1295
80447,-239,38,1275
80467,-241,40,1272
80490,-241,40,1276
80513,-237,40,1276
80533,-241,41,1283
80556,-240,46,1283
80576,-239,39,1286
80599,-239,40,1273
80619,-241,44,1272
80642,-241,44,1279
80664,-239,38,1276
80685,-241,40,1272
80707,-240,38,1276
80728,-239,35,1271
80750,-241,39,1283
80773,-241,41,1272
80793,-236,39,1267
80816,-241,44,1279
80836,-241,39,1283
80859,-239,40,1273
80881,-241,44,1276
80902,-241,43,1272
80924,-238,48,1288
80945,-244,44,1275
80967,-239,44,1279
80990,-240,40,1272
81010,-241,44,1278
81033,-243,41,1270
81053,-234,42,1278
81076,-241,41,1276
81098,-238,39,1270
81119,-240,40,1276
81141,-237,39,1271
81162,-241,44,1279
81184,-240,39,1272
81207,-241,47,1272
81227,-233,41,1275
81250,-239,46,1278
81270,-240,39,1273
81293,-237,45,1279
81315,-244,44,1287
81336,-240,47,1287
81358,-239,41,1276
81379,-233,39,1271
81401,-233,41,1276
81422,-244,44,1278
81444,-242,39,1283
81467,-233,39,1265
81487,-242,48,1279
81510,-240,44,1278
81530,-242,41,1276
81553,-241,46,1279
81575,-242,42,1272
81596,-241,43,1267
81618,-237,40,1279
81639,-239,39,1283
81661,-232,40,1279
81684,-248,48,1272
81704,-224,35,1295
81727,-249,40,1278
81747,-228,46,1295
81770,-250,39,1279
81793,-196,41,1302
81813,-231,15,1191
81836,-176,3,1276
81856,-298,34,1251
81879,-264,46,1303
81901,-217,39,1302
81922,-197,30,1331
81944,-223,38,1328
81965,-229,41,1328
81987,-297,94,1368
82008,-359,119,1374
82030,-328,51,1323
82053,-376,108,1320
82073,-464,186,1328
82096,-537,215,1235
82118,-573,169,1238
82139,-625,127,1256
82161,-706,127,1302
82184,-815,167,1384
82204,-818,187,1487
82227,-836,190,1532
82249,-822,199,1587
82270,-760,185,1643
82292,-711,152,1660
82313,-640,145,1660
82335,-581,192,1631
82358,-512,244,1593
82378,-457,240,1539
82401,-453,304,1479
82423,-445,384,1404
82444,-407,423,1369
82466,-331,384,1292
82489,-324,427,1171
82509,-185,401,1072
82532,-133,303,1121
82552,56,144,1088
82575,60,167,1036
82597,17,131,1068
82618,49,67,1068
82640,30,81,1052
82661,19,103,1048
82683,129,-61,1120
82704,120,-111,1142
82726,92,-96,1167
82749,15,-31,1175
82769,-24,-140,1167
82792,-49,-292,1158
82812,-82,-320,1187
82835,-177,-281,1190
82857,-228,-263,1224
82878,118,-522,1240
82900,-340,-457,1279
82923,-244,-404,1279
82944,-175,-329,1283
82966,-56,-352,1260
82989,71,-344,1232
83009,260,-436,1211
83032,385,-473,1168
83052,449,-516,1142
83075,403,-538,1087
83097,387,-528,1022
83118,436,-441,950
83140,446,-470,880
83163,303,-461,808
83183,268,-506,729
83206,271,-490,688
83226,327,-557,697
83249,263,-645,696
83271,225,-753,649
83292,187,-893,588
83314,78,-1007,545
83335,-65,-1087,428
83357,-253,-1185,310
83380,-328,-1177,303
83400,-489,-1096,243
83423,-573,-1128,169
83445,-550,-1160,55
83466,-594,-1139,6
83488,-625,-1168,-50
83509,-719,-1113,-121
